city,state,county_name,lat,lng,population
Corn Creek,South Dakota,Mellette,43.5744,-101.2059,106
Cornucopia,Wisconsin,Bayfield,46.8566,-91.1082,106
Cedar,Michigan,Leelanau,44.8467,-85.7942,106
Harbor View,Ohio,Lucas,41.6933,-83.4447,106
Leadore,Idaho,Lemhi,44.6801,-113.3593,106
Lasker,North Carolina,Northampton,36.3502,-77.3058,106
Squaw Lake,Minnesota,Itasca,47.6275,-94.1381,106
Ohiowa,Nebraska,Fillmore,40.4136,-97.4524,106
Somers,Iowa,Calhoun,42.3787,-94.4309,106
Neville,Ohio,Clermont,38.8123,-84.2115,106
Plato,Missouri,Texas,37.5029,-92.22,106
Girdletree,Maryland,Worcester,38.0987,-75.4004,106
Belknap,Illinois,Johnson,37.3225,-88.9405,106
Brooklyn Heights,Missouri,Jasper,37.1694,-94.3855,106
Interior,South Dakota,Jackson,43.7269,-101.9837,106
Carpenter,Iowa,Mitchell,43.415,-93.0173,106
Cowlic,Arizona,Pima,31.8048,-111.9877,106
Brock,Nebraska,Nemaha,40.4804,-95.9601,106
Ridgely,Missouri,Platte,39.4537,-94.6402,106
New Trier,Minnesota,Dakota,44.604,-92.9328,106
Pueblito,New Mexico,Rio Arriba,36.0727,-106.0811,106
Deerfield,Virginia,Augusta,38.1954,-79.4105,106
Clitherall,Minnesota,Otter Tail,46.2745,-95.6309,106
Sims,Indiana,Grant,40.5006,-85.854,106
Spring Hill,Indiana,Marion,39.8346,-86.1926,106
Turnerville,Wyoming,Lincoln,42.8622,-110.9007,106
Colon,Nebraska,Saunders,41.2982,-96.6069,106
Loma Linda,Texas,San Patricio,28.007,-97.4994,106
Atkinson Mills,Pennsylvania,Mifflin,40.4519,-77.8053,106
Century,West Virginia,Barbour,39.1003,-80.1884,106
Egegik,Alaska,Lake and Peninsula,58.2181,-157.4036,106
Revillo,South Dakota,Grant,45.0153,-96.5712,105
Pisek,North Dakota,Walsh,48.3105,-97.7104,105
Hidalgo,Illinois,Jasper,39.1559,-88.1491,105
Torboy,Washington,Ferry,48.6772,-118.6689,105
Gaylord,Kansas,Smith,39.6463,-98.8473,105
Ten Broeck,Kentucky,Jefferson,38.2976,-85.5806,105
Pocahontas,Missouri,Cape Girardeau,37.5014,-89.6398,105
Odin,Minnesota,Watonwan,43.8672,-94.7427,105
Grass Range,Montana,Fergus,47.0259,-108.8031,105
King and Queen Court House,Virginia,King and Queen,37.6683,-76.8782,105
Barstow,Washington,Ferry,48.7783,-118.1329,105
Brandonville,West Virginia,Preston,39.6671,-79.6277,105
Glenham,South Dakota,Walworth,45.533,-100.2711,105
Iago,Texas,Wharton,29.2665,-95.963,105
Ackworth,Iowa,Warren,41.3642,-93.4723,105
Sykeston,North Dakota,Wells,47.466,-99.3993,105
Tradewinds,Texas,San Patricio,27.995,-97.2601,105
Sarben,Nebraska,Keith,41.1662,-101.3044,105
Blodgett Landing,New Hampshire,Merrimack,43.3757,-72.0392,105
Havana,Kansas,Montgomery,37.0921,-95.9419,105
Homewood,Pennsylvania,Beaver,40.8133,-80.3294,105
Tobias,Nebraska,Saline,40.4185,-97.3367,105
Olmitz,Kansas,Barton,38.5164,-98.9367,105
Pindall,Arkansas,Searcy,36.0637,-92.8622,105
East Brooklyn,Illinois,Grundy,41.1728,-88.266,105
Elsie,Nebraska,Perkins,40.8472,-101.3894,105
West Scio,Oregon,Linn,44.7098,-122.8812,105
Mount Etna,Indiana,Huntington,40.741,-85.5618,105
Lund,Nevada,White Pine,38.8654,-115.0091,105
Gabbs,Nevada,Nye,38.8654,-117.9237,105
Palmer,Kansas,Washington,39.6333,-97.1399,104
Vona,Colorado,Kit Carson,39.3023,-102.7435,104
Walnut Hill,Illinois,Marion,38.4777,-89.0447,104
Big Flat,Arkansas,Baxter,36.0056,-92.4066,104
Frisco,North Carolina,Dare,35.2331,-75.6289,104
Millerville,Minnesota,Douglas,46.0691,-95.5571,104
Fish Lake,Minnesota,Jackson,43.8404,-95.0477,104
Mount Auburn,Indiana,Wayne,39.8123,-85.1905,104
Jericho,Arkansas,Crittenden,35.2856,-90.2293,104
Hamer,Idaho,Jefferson,43.9221,-112.2028,104
Brownington,Missouri,Henry,38.2452,-93.7226,104
Belmar,Nebraska,Keith,41.3055,-101.9346,104
Salem,Nebraska,Richardson,40.0769,-95.7285,104
Hatton,Washington,Adams,46.7735,-118.8277,104
Nobleton,Florida,Hernando,28.6451,-82.262,104
Fruitdale,Alabama,Washington,31.3429,-88.4109,104
Silver Lake,Oregon,Lake,43.1264,-121.0495,104
Sylvarena,Mississippi,Smith,32.0144,-89.3818,104
Mountville,South Carolina,Laurens,34.3664,-81.9759,104
Melrose,Iowa,Monroe,40.979,-93.0508,104
St. Joseph,Iowa,Kossuth,42.9123,-94.2308,104
South Bend,Nebraska,Cass,41.0021,-96.2474,104
Slate Springs,Mississippi,Calhoun,33.7417,-89.3752,104
Cardwell,Montana,Jefferson,45.862,-111.9555,104
Valley,Washington,Stevens,48.173,-117.7244,104
Grady,New Mexico,Curry,34.8218,-103.3157,103
Truxton,Missouri,Lincoln,39.0035,-91.2403,103
Oberon,North Dakota,Benson,47.9242,-99.2059,103
Fraser,Iowa,Boone,42.1242,-93.9699,103
Borup,Minnesota,Norman,47.1803,-96.5058,103
New Hope,Kentucky,Nelson,37.6279,-85.5067,103
Wann,Nebraska,Saunders,41.1394,-96.3632,103
Harrison,Montana,Madison,45.7035,-111.7853,103
Union Level,Virginia,Mecklenburg,36.7071,-78.2319,103
Ronald,Washington,Kittitas,47.2338,-121.0335,103
Atwood,Pennsylvania,Armstrong,40.7501,-79.2601,103
Castle,Oklahoma,Okfuskee,35.4752,-96.3835,103
Marrowbone,Kentucky,Cumberland,36.8319,-85.5053,103
Herrick,South Dakota,Gregory,43.115,-99.1882,103
Edmonson,Texas,Hale,34.2791,-101.8966,103
Pinetown,North Carolina,Beaufort,35.6111,-76.8558,103
Nessen City,Michigan,Benzie,44.5202,-85.8729,103
Darfur,Minnesota,Watonwan,44.0535,-94.8378,103
Edinburg,Missouri,Grundy,40.0811,-93.6898,103
Weatherby,Missouri,DeKalb,39.9092,-94.2419,103
Savonburg,Kansas,Allen,37.7489,-95.1429,103
Campo Bonito,Arizona,Pinal,32.5629,-110.6984,103
Bryce,Arizona,Graham,32.9258,-109.8229,103
Dayton Lakes,Texas,Liberty,30.1446,-94.8209,103
McCartys Village,New Mexico,Cibola,35.0636,-107.6836,103
Oto,Iowa,Woodbury,42.282,-95.8945,103
Nodaway,Iowa,Adams,40.9366,-94.8954,103
Palmyra,Virginia,Fluvanna,37.8652,-78.2627,103
Beaver,Oregon,Tillamook,45.278,-123.8221,103
Centerville,Washington,Klickitat,45.754,-120.908,103
Gibbs,Missouri,Adair,40.0988,-92.4165,102
Turner,Michigan,Arenac,44.1422,-83.7875,102
Mutual,Ohio,Champaign,40.0794,-83.6368,102
Springerton,Illinois,White,38.1786,-88.3547,102
Benton City,Missouri,Audrain,39.1345,-91.7648,102
Springlake,Texas,Lamb,34.2316,-102.3057,102
Dover,Missouri,Lafayette,39.1941,-93.6896,102
Tony,Wisconsin,Rusk,45.4804,-90.9972,102
Galesburg,North Dakota,Traill,47.2701,-97.4087,102
Campo,Colorado,Baca,37.1047,-102.5786,102
Oyens,Iowa,Plymouth,42.82,-96.0582,102
Bickleton,Washington,Klickitat,46.0056,-120.308,102
O'Brien,Texas,Haskell,33.3801,-99.8438,102
Northway,Alaska,Southeast Fairbanks,62.9479,-141.8322,102
Vermillion,Kansas,Marshall,39.7181,-96.2656,102
Leisure Lake,Missouri,Grundy,40.11,-93.7236,102
Tampa,Kansas,Marion,38.5481,-97.1543,102
Lithium,Missouri,Perry,37.8322,-89.8833,102
Hope,Idaho,Bonner,48.2493,-116.3041,102
Paskenta,California,Tehama,39.8833,-122.5458,102
Chalkhill,Pennsylvania,Fayette,39.8461,-79.6143,102
Wikieup,Arizona,Mohave,34.6931,-113.5995,102
Long Barn,California,Tuolumne,38.0957,-120.1285,102
Lemoyne,Nebraska,Keith,41.2765,-101.8134,102
Canova,New Mexico,Rio Arriba,36.1648,-105.9857,102
Percival,Iowa,Fremont,40.7512,-95.8131,102
Morse,Texas,Hansford,36.066,-101.4769,102
Zinc,Arkansas,Boone,36.2836,-92.9147,101
Alpine Village,California,Alpine,38.7856,-119.8009,101
Badger,South Dakota,Kingsbury,44.4855,-97.2079,101
Sardis,Kentucky,Mason,38.5348,-83.9573,101
Rodriguez Camp,California,Tulare,35.809,-119.1388,101
St. George,Alaska,Aleutians West,56.5791,-169.6114,101
Sageville,Iowa,Dubuque,42.549,-90.7062,101
Winslow,Nebraska,Dodge,41.6102,-96.5047,101
Coalmont,Pennsylvania,Huntingdon,40.2112,-78.2,101
Jeisyville,Illinois,Christian,39.5792,-89.408,101
Aullville,Missouri,Lafayette,39.0175,-93.6779,101
Viking,Minnesota,Marshall,48.2182,-96.4068,101
Emerald,Wisconsin,St. Croix,45.0833,-92.2579,101
Beltrami,Minnesota,Polk,47.5425,-96.527,101
Fair Oaks,Oklahoma,Wagoner,36.1441,-95.6959,101
Smiths Ferry,Idaho,Valley,44.2989,-116.0782,101
St. Olaf,Iowa,Clayton,42.9269,-91.3879,101
Norwich,Ohio,Muskingum,39.9844,-81.7925,101
Lonsdale,Arkansas,Garland,34.545,-92.8106,101
West Line,Missouri,Cass,38.6357,-94.587,101
Moccasin,Arizona,Mohave,36.9099,-112.7546,101
McGrew,Nebraska,Scotts Bluff,41.7477,-103.4176,101
Fairview,Wyoming,Lincoln,42.6871,-110.9866,101
Naponee,Nebraska,Franklin,40.0747,-99.1386,100
Canova,South Dakota,Miner,43.8813,-97.504,100
Darwin,California,Inyo,36.2689,-117.589,100
Lake Annette,Missouri,Cass,38.6544,-94.5081,100
Chain of Rocks,Missouri,Lincoln,38.9155,-90.802,100
Rockville,Nebraska,Sherman,41.1183,-98.8312,100
Haleburg,Alabama,Henry,31.4099,-85.1381,100
Reeds,Missouri,Jasper,37.1165,-94.1682,100
Collyer,Kansas,Trego,39.0375,-100.1183,100
Curlew,Washington,Ferry,48.8777,-118.6045,100
Eden,South Dakota,Marshall,45.6168,-97.4198,100
Robbins,Tennessee,Scott,36.3536,-84.5839,100
West York,Illinois,Crawford,39.1689,-87.673,100
Henry,Nebraska,Scotts Bluff,41.9979,-104.0461,100
Seba Dalkai,Arizona,Navajo,35.4816,-110.4562,100
Longtown,Missouri,Perry,37.6702,-89.7741,100
Warfield,Virginia,Brunswick,36.8976,-77.8194,100
Mercer,North Dakota,McLean,47.4905,-100.7104,100
Primrose,Alaska,Kenai Peninsula,60.3497,-149.3199,100
Big Lagoon,California,Humboldt,41.1592,-124.1303,100
Lake View,Texas,Val Verde,29.459,-100.9532,100
Albion,Oklahoma,Pushmataha,34.6623,-95.0992,100
Catawba,Wisconsin,Price,45.537,-90.5335,100
Hooper,Colorado,Alamosa,37.746,-105.8777,100
Overland,Nebraska,Hamilton,41.0808,-97.9784,100
Nottoway Court House,Virginia,Nottoway,37.1272,-78.0734,100
Oak Hall,Virginia,Accomack,37.9308,-75.5469,100
Trommald,Minnesota,Crow Wing,46.5058,-94.0154,100
Leon,Oklahoma,Love,33.8773,-97.4291,100
Ravanna,Missouri,Mercer,40.456,-93.462,100
Alfordsville,Indiana,Daviess,38.5608,-86.9482,100
Fox Lake,Montana,Richland,47.6858,-104.6331,100
Monomoscoy Island,Massachusetts,Barnstable,41.5713,-70.5025,100
Old Ripley,Illinois,Bond,38.8927,-89.5721,99
Alberta,Minnesota,Stevens,45.5749,-96.0505,99
Lakeview North,Wyoming,Platte,42.0969,-104.9586,99
Cresbard,South Dakota,Faulk,45.1692,-98.9478,99
Troy,South Carolina,Greenwood,33.9881,-82.2975,99
Manchester,Oklahoma,Grant,36.9944,-98.0351,99
Vivian,South Dakota,Lyman,43.9273,-100.3011,99
Bruno,Minnesota,Pine,46.281,-92.668,99
Fremont,Utah,Wayne,38.4554,-111.6149,99
Sunburg,Minnesota,Kandiyohi,45.3476,-95.24,99
Silerton,Tennessee,Hardeman,35.3424,-88.8099,99
Comptche,California,Mendocino,39.2651,-123.5896,99
Etowah,Oklahoma,Cleveland,35.1291,-97.1639,99
Bryceland,Louisiana,Bienville,32.4485,-92.9924,99
Dodge,North Dakota,Dunn,47.3057,-102.2029,99
Dunning,Nebraska,Blaine,41.827,-100.1044,99
Lastrup,Minnesota,Morrison,46.0398,-94.0621,99
St. Anthony,Iowa,Marshall,42.1239,-93.1978,99
Batesville,Ohio,Noble,39.9156,-81.2824,99
Bath Corner,South Dakota,Brown,45.4627,-98.3329,99
Maybeury,West Virginia,McDowell,37.3675,-81.3572,99
Thompson Springs,Utah,Grand,38.9636,-109.7037,99
Tylersburg,Pennsylvania,Clarion,41.3838,-79.3202,99
Crystal Rock,Ohio,Erie,41.448,-82.8419,99
Pine Grove,Oregon,Wasco,45.1136,-121.3553,99
Willey,Iowa,Carroll,41.9787,-94.8224,98
California,Kentucky,Campbell,38.9184,-84.2635,98
Frank,West Virginia,Pocahontas,38.5462,-79.808,98
Onward,Indiana,Cass,40.6947,-86.1948,98
Spiritwood Lake,North Dakota,Stutsman,47.0743,-98.5866,98
Richville,Minnesota,Otter Tail,46.5061,-95.6262,98
Eddyville,Illinois,Pope,37.5005,-88.5847,98
Harrellsville,North Carolina,Hertford,36.3016,-76.7919,98
Rocklake,North Dakota,Towner,48.7901,-99.2458,98
Penton,Alabama,Chambers,33.009,-85.4722,98
Andover,Iowa,Clinton,41.9799,-90.2529,98
South Lead Hill,Arkansas,Boone,36.3948,-92.9057,98
Graceton,Pennsylvania,Indiana,40.5071,-79.1687,98
Palermo,North Dakota,Mountrail,48.338,-102.2298,98
Conner,Montana,Ravalli,45.929,-114.1326,98
Lee Vining,California,Mono,37.9547,-119.1221,98
Falkland,North Carolina,Pitt,35.6985,-77.5132,98
Fairburn,South Dakota,Custer,43.6869,-103.2088,98
Foosland,Illinois,Champaign,40.3611,-88.4291,98
Causey,New Mexico,Roosevelt,33.8609,-103.107,98
Tippecanoe,Ohio,Harrison,40.2737,-81.2812,98
Johnsonburg,New Jersey,Warren,40.965,-74.8782,98
Pleasant Plain,Iowa,Jefferson,41.1472,-91.8597,98
Plevna,Kansas,Reno,37.9717,-98.3095,98
Woodsville,New York,Livingston,42.579,-77.7338,98
North Hurley,New Mexico,Grant,32.7198,-108.1285,98
Dayton,Montana,Lake,47.8644,-114.2765,97
Day,Florida,Lafayette,30.195,-83.2909,97
Bairoil,Wyoming,Sweetwater,42.2372,-107.5611,97
Spofford,Texas,Kinney,29.1732,-100.4112,97
Glen Lyn,Virginia,Giles,37.3727,-80.858,97
Springtown,Arkansas,Benton,36.2605,-94.4241,97
Arispe,Iowa,Union,40.948,-94.2192,97
Esmond,North Dakota,Benson,48.0331,-99.7647,97
Neylandville,Texas,Hunt,33.2003,-96.0059,97
Kinsman,Illinois,Grundy,41.1902,-88.57,97
Keomah Village,Iowa,Mahaska,41.2868,-92.5369,97
Chillicothe,Iowa,Wapello,41.086,-92.5303,97
Cullison,Kansas,Pratt,37.6303,-98.9054,97
McCaskill,Arkansas,Hempstead,33.9187,-93.6416,97
Sanford,Virginia,Accomack,37.9299,-75.662,97
Hyattville,Wyoming,Big Horn,44.2498,-107.6148,97
Bloomington,Nebraska,Franklin,40.0938,-99.0384,97
Sumner,Missouri,Chariton,39.6561,-93.2435,97
Wright,Kansas,Ford,37.7753,-99.8905,97
Millston,Wisconsin,Jackson,44.1885,-90.6446,97
Nolic,Arizona,Pima,32.0341,-111.955,97
Perryville,Alaska,Lake and Peninsula,55.9315,-159.1559,97
Beedeville,Arkansas,Jackson,35.4292,-91.1107,97
Midland,Virginia,Fauquier,38.5984,-77.7213,97
Geneva,Georgia,Talbot,32.5789,-84.5516,96
Manchester,Kansas,Dickinson,39.0933,-97.3201,96
Baldwin Park,Missouri,Cass,38.7939,-94.2467,96
Valmont,Colorado,Boulder,40.0341,-105.2058,96
Herrings,New York,Jefferson,44.0223,-75.6529,96
Williston,Maryland,Caroline,38.8309,-75.8511,96
Columbus,Illinois,Adams,39.9882,-91.1456,96
Roe,Arkansas,Monroe,34.6311,-91.386,96
Hayward,Missouri,Pemiscot,36.3959,-89.6669,96
Mainville,Pennsylvania,Columbia,40.9798,-76.3705,96
Haddam,Kansas,Washington,39.8554,-97.3044,96
Tselakai Dezza,Utah,San Juan,37.21,-109.609,96
Fulton,South Dakota,Hanson,43.7288,-97.8226,96
Lake Valley,New Mexico,San Juan,36.0901,-108.1642,96
Amenia,North Dakota,Cass,47.0065,-97.2241,96
Mono City,California,Mono,38.0412,-119.1467,96
Bagnell,Missouri,Miller,38.2294,-92.6053,95
Richards,Missouri,Vernon,37.9105,-94.557,95
Unionville,Iowa,Appanoose,40.8182,-92.6958,95
Danbury,Nebraska,Red Willow,40.0377,-100.4051,95
Kincaid,West Virginia,Fayette,38.0381,-81.2759,95
Poole,Kentucky,Webster,37.6392,-87.6446,95
Solway,Minnesota,Beltrami,47.521,-95.1303,95
Eagle Harbor,Michigan,Keweenaw,47.4542,-88.1569,95
Whipholt,Minnesota,Cass,47.0436,-94.386,95
Rome,Ohio,Adams,38.6657,-83.3793,95
Shell,Wyoming,Big Horn,44.5346,-107.7843,95
White Bird,Idaho,Idaho,45.7622,-116.3007,95
Mobeetie,Texas,Wheeler,35.5292,-100.4393,95
Hitchcock,South Dakota,Beadle,44.6294,-98.4082,95
Westdale,Texas,Jim Wells,27.9657,-97.9938,95
Beaver,Arkansas,Carroll,36.4752,-93.7727,95
Plush,Oregon,Lake,42.4051,-119.8993,95
Brumley,Missouri,Miller,38.088,-92.4845,94
Daniel,Wyoming,Sublette,42.8658,-110.0767,94
Elk Creek,Nebraska,Johnson,40.2883,-96.1269,94
Eddyville,Nebraska,Dawson,41.0124,-99.6241,94
Tuttle,California,Merced,37.2965,-120.3789,94
Dorchester,Texas,Grayson,33.5331,-96.696,94
Mason,Wisconsin,Bayfield,46.4355,-91.0601,94
Townsend,Wisconsin,Oconto,45.324,-88.5903,94
Shoal Creek Estates,Missouri,Newton,37.0173,-94.4933,94
Sleetmute,Alaska,Bethel,61.6516,-157.1251,94
Parcoal,West Virginia,Webster,38.4604,-80.3731,94
Dixon,Wyoming,Carbon,41.0344,-107.5355,94
Glenfield,North Dakota,Foster,47.4551,-98.5663,94
Quintana,Texas,Brazoria,28.9279,-95.317,94
Tamarack,Minnesota,Aitkin,46.6529,-93.125,94
Blairstown,Missouri,Henry,38.558,-93.9578,94
Bunker Hill,Kansas,Russell,38.8753,-98.6989,94
Kildare,Oklahoma,Kay,36.8083,-97.0499,94
Oscarville,Alaska,Bethel,60.7288,-161.7728,94
Rogers,Nebraska,Colfax,41.4643,-96.9159,94
Kingston,Nevada,Lander,39.2101,-117.0679,94
Media,Illinois,Henderson,40.7694,-90.8326,94
Slater,Wyoming,Platte,41.8776,-104.7887,94
Pembine,Wisconsin,Marinette,45.6367,-87.9918,94
Dixonville,Florida,Santa Rosa,30.9865,-87.0416,94
Liebenthal,Kansas,Rush,38.6545,-99.32,94
Strawn,Illinois,Livingston,40.6537,-88.3999,93
Putnam,Texas,Callahan,32.3702,-99.1955,93
Zurich,Kansas,Rooks,39.2322,-99.4347,93
Hunter,Arkansas,Woodruff,35.0546,-91.1227,93
Sailor Springs,Illinois,Clay,38.7645,-88.3602,93
Wilburton Number Two,Pennsylvania,Columbia,40.8187,-76.3782,93
Franklin,Missouri,Howard,39.0112,-92.755,93
Datto,Arkansas,Clay,36.3925,-90.7285,93
Apache Creek,New Mexico,Catron,33.8486,-108.6141,93
Elk Falls,Kansas,Elk,37.3733,-96.1934,93
Hickory Valley,Tennessee,Hardeman,35.155,-89.126,93
Casselman,Pennsylvania,Somerset,39.8857,-79.2111,93
La Minita,Texas,Starr,26.5022,-99.0734,93
Ward,South Carolina,Saluda,33.8573,-81.7313,93
New Bavaria,Ohio,Henry,41.2038,-84.1673,93
Cogswell,North Dakota,Sargent,46.107,-97.7842,93
Luzerne,Iowa,Benton,41.9054,-92.1804,93
Tuskahoma,Oklahoma,Pushmataha,34.6272,-95.2779,93
Luray,Missouri,Clark,40.4524,-91.8841,93
Coy,Arkansas,Lonoke,34.5405,-91.8713,93
Dazey,North Dakota,Barnes,47.1883,-98.2007,93
Crescent Mills,California,Plumas,40.1008,-120.9217,93
Aragon,New Mexico,Catron,33.8899,-108.5201,93
Pascola,Missouri,Pemiscot,36.2673,-89.8258,93
Centrahoma,Oklahoma,Coal,34.6104,-96.3437,93
Lowndesboro,Alabama,Lowndes,32.2764,-86.6108,93
Brian Head,Utah,Iron,37.6977,-112.8416,93
Windmill,New Mexico,Hidalgo,31.9769,-108.6315,93
Leopolis,Wisconsin,Shawano,44.7654,-88.8447,93
Prince,West Virginia,Fayette,37.8593,-81.0722,93
Fish Camp,California,Mariposa,37.4797,-119.6373,93
Defiance,Missouri,St. Charles,38.6327,-90.7846,93
Portland,Colorado,Ouray,38.0892,-107.6952,93
Zalma,Missouri,Bollinger,37.1423,-90.0825,93
Munden,Kansas,Republic,39.9126,-97.5385,93
Angelica,Wisconsin,Shawano,44.675,-88.3215,93
New Church,Virginia,Accomack,37.9826,-75.5291,93
Costilla,New Mexico,Taos,36.9786,-105.5353,92
Zwingle,Iowa,Dubuque,42.2972,-90.6874,92
Maytown,Kentucky,Floyd,37.5327,-82.7991,92
Bluffton,Georgia,Clay,31.5198,-84.8691,92
Tryon,Nebraska,McPherson,41.5584,-100.9536,92
Rothville,Missouri,Chariton,39.6539,-93.0636,92
Uncertain,Texas,Harrison,32.7064,-94.1269,92
Black Springs,Arkansas,Montgomery,34.4607,-93.7123,92
Koyukuk,Alaska,Yukon-Koyukuk,64.9008,-157.6946,92
Faunsdale,Alabama,Marengo,32.4576,-87.5938,92
Jeddo,Pennsylvania,Luzerne,40.9903,-75.8961,92
Bruno,Nebraska,Butler,41.2831,-96.961,92
Craig,Iowa,Plymouth,42.8956,-96.3097,92
Horntown,Oklahoma,Hughes,35.0869,-96.2476,92
Conrath,Wisconsin,Rusk,45.3842,-91.0357,92
Jennings,Kansas,Decatur,39.6806,-100.2933,92
Esbon,Kansas,Jewell,39.8218,-98.4337,92
Cañones,New Mexico,Rio Arriba,36.1769,-106.4244,92
Cantu Addition,Texas,Brooks,27.202,-98.1555,92
South Gorin,Missouri,Scotland,40.3596,-92.0246,92
Ellisville,Illinois,Fulton,40.6273,-90.306,92
Carrick,California,Siskiyou,41.4467,-122.3635,92
Vale Summit,Maryland,Allegany,39.6152,-78.9084,92
Monticello,Missouri,Lewis,40.1191,-91.713,92
Amanda Park,Washington,Grays Harbor,47.4532,-123.9194,92
Stonyford,California,Colusa,39.3703,-122.5445,92
Lake Aluma,Oklahoma,Oklahoma,35.5334,-97.4484,91
Valmy,Nevada,Humboldt,40.7714,-117.1312,91
Waco,Missouri,Jasper,37.247,-94.6003,91
Gorman,Maryland,Garrett,39.2923,-79.3527,91
Saulsbury,Tennessee,Hardeman,35.0489,-89.0883,91
Saltillo,Indiana,Washington,38.6662,-86.2975,91
Halibut Cove,Alaska,Kenai Peninsula,59.5744,-151.2296,91
Goodrich,North Dakota,Sheridan,47.476,-100.1248,91
Coyanosa,Texas,Pecos,31.2409,-103.065,91
Alton,Kansas,Osborne,39.4678,-98.9486,91
Spring Hill,Minnesota,Stearns,45.5232,-94.8317,91
Lone Oak,Georgia,Meriwether,33.1724,-84.8173,91
St. Leo,Minnesota,Yellow Medicine,44.7173,-96.0526,91
St. Helena,Nebraska,Cedar,42.8106,-97.2489,91
Chautauqua,Kansas,Chautauqua,37.0241,-96.1776,91
Salvo,North Carolina,Dare,35.549,-75.4689,91
Portis,Kansas,Osborne,39.5638,-98.6916,91
Morrison,Iowa,Grundy,42.343,-92.6733,91
Bejou,Minnesota,Mahnomen,47.4429,-95.9727,91
Fort Indiantown Gap,Pennsylvania,Lebanon,40.4421,-76.5971,91
Swanton,Nebraska,Saline,40.3797,-97.0799,91
McFall,Missouri,Gentry,40.1116,-94.2223,91
White Earth,North Dakota,Mountrail,48.3799,-102.7718,91
Elgin,Arizona,Santa Cruz,31.668,-110.5347,91
Symerton,Illinois,Will,41.3255,-88.0532,91
Wisdom,Montana,Beaverhead,45.6114,-113.4469,91
Oakville,California,Napa,38.4384,-122.4067,91
Dodge,Oklahoma,Delaware,36.5789,-94.6385,91
Allisonia,Virginia,Pulaski,36.9342,-80.7255,91
Blakeslee,Ohio,Williams,41.5242,-84.7308,91
Oceola,Ohio,Crawford,40.8442,-83.0947,91
Olowalu,Hawaii,Maui,20.8222,-156.6169,91
Round Top,Texas,Fayette,30.064,-96.6959,90
Cedar Springs,Georgia,Early,31.1873,-85.0324,90
Willard,Kansas,Shawnee,39.094,-95.9427,90
Henlawson,West Virginia,Logan,37.9,-81.982,90
Hayfield,Iowa,Hancock,43.1781,-93.6926,90
Sharon,North Dakota,Steele,47.5974,-97.8994,90
Ericson,Nebraska,Wheeler,41.7803,-98.6785,90
Klingerstown,Pennsylvania,Schuylkill,40.6588,-76.6931,90
Burns City,Indiana,Martin,38.8203,-86.8927,90
Tilleda,Wisconsin,Shawano,44.8156,-88.9125,90
Woodbury,Kentucky,Butler,37.1835,-86.6353,90
Severance,Kansas,Doniphan,39.7668,-95.2492,90
Glade,Kansas,Phillips,39.6837,-99.3116,90
Weldon Spring Heights,Missouri,St. Charles,38.7042,-90.6855,90
Zemple,Minnesota,Itasca,47.3207,-93.7859,90
Amagon,Arkansas,Jackson,35.5632,-91.1094,90
Coolidge,Kansas,Hamilton,38.0415,-102.0079,90
Mooresville,Missouri,Livingston,39.7468,-93.721,90
Lankin,North Dakota,Walsh,48.3147,-97.9203,90
Danvers,Minnesota,Swift,45.2814,-95.7559,90
Hansell,Iowa,Franklin,42.7578,-93.1041,90
Maramec,Oklahoma,Pawnee,36.242,-96.6805,90
Ravalli,Montana,Lake,47.2798,-114.1658,90
Ratamosa,Texas,Cameron,26.2005,-97.8445,90
Newark,Missouri,Knox,39.9946,-91.9733,90
Grand View,Wisconsin,Bayfield,46.368,-91.1034,90
Watson,Missouri,Atchison,40.4799,-95.6232,90
Theba,Arizona,Maricopa,32.9182,-112.8899,90
Cornland,Illinois,Logan,39.9375,-89.4019,90
Cayce,Kentucky,Fulton,36.5577,-89.0349,90
Brutus,Michigan,Emmet,45.4942,-84.7818,89
Numa,Iowa,Appanoose,40.6854,-92.98,89
Orin,Wyoming,Converse,42.6506,-105.1827,89
Domino,Texas,Cass,33.2495,-94.1163,89
Elmer,Oklahoma,Jackson,34.4808,-99.3519,89
Bethany,Indiana,Morgan,39.5337,-86.3778,89
Fort Hill,Oregon,Polk,45.067,-123.5605,89
Beryl Junction,Utah,Iron,37.7009,-113.6535,89
Salesville,Ohio,Guernsey,39.9742,-81.3365,89
Shade Gap,Pennsylvania,Huntingdon,40.1803,-77.8662,89
Franklin,Arizona,Greenlee,32.677,-109.072,89
Strang,Oklahoma,Mayes,36.4122,-95.1345,89
Round Mountain,California,Shasta,40.8005,-121.9376,89
Rio en Medio,New Mexico,Santa Fe,35.8221,-105.901,89
Greenfield,Oklahoma,Blaine,35.7289,-98.3776,89
Weingarten,Missouri,Ste. Genevieve,37.8894,-90.2172,89
Chignik,Alaska,Lake and Peninsula,56.3003,-158.4132,89
