,restaurant_id,address,cuisine,city,name,latitude,longitude
0,AVwd3yXEkufWRAb59-sH,1045 San Pablo Ave,"Thai,Asian/Pacific,Vegetarian",Albany,Potala Organic Cafe,37.885131,-122.297013
1,AVwd3yXEkufWRAb59-sH,1045 San Pablo Ave,"Thai,Asian/Pacific,Vegetarian",Albany,Potala Organic Cafe,37.885131,-122.297013
2,AVwd3yXEkufWRAb59-sH,1045 San Pablo Ave,"Thai,Asian/Pacific,Vegetarian",Albany,Potala Organic Cafe,37.885131,-122.297013
3,AVwd3yXEkufWRAb59-sH,1045 San Pablo Ave,"Thai,Asian/Pacific,Vegetarian",Albany,Potala Organic Cafe,37.885131,-122.297013
4,AVwd3yXEkufWRAb59-sH,1045 San Pablo Ave,"Thai,Asian/Pacific,Vegetarian",Albany,Potala Organic Cafe,37.885131,-122.297013
5,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
6,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
7,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
8,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
9,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
10,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
11,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
12,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
13,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
14,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
15,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
16,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
17,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
18,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
19,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
20,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
21,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
22,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
23,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
24,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
25,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
26,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
27,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
28,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
29,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
30,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
31,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
32,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
33,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
34,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
35,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
36,AVwddQkGkufWRAb56GvX,16411 Bernardo Center Dr,"Vegetarian,Indian",San Diego,Passage To India,33.012662,-117.07859
37,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
38,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
39,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
40,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
41,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
42,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
43,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
44,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
45,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
46,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
47,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
48,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
49,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
50,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
51,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
52,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
53,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
54,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
55,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
56,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
57,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
58,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
59,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
60,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
61,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
62,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
63,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
64,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
65,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
66,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
67,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
68,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
69,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
70,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
71,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
72,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
73,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
74,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
75,AVzHCLzmLD2H7whiWY6R,2265 Broadway,"Smoothies and Juices,Vegetarian,Healthy",New York,Green Force Juice,40.785469,-73.979105
76,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
77,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
78,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
79,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
80,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
81,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
82,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
83,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
84,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
85,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
86,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
87,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
88,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
89,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
90,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
91,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
92,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
93,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
94,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
95,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
96,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
97,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
98,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
99,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
100,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
101,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
102,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
103,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
104,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
105,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
106,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
107,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
108,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
109,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
110,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
111,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
112,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
113,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
114,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
115,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
116,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
117,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
118,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
119,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
120,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
121,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
122,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
123,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
124,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
125,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
126,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
127,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
128,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
129,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
130,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
131,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
132,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
133,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
134,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
135,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
136,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
137,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
138,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
139,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
140,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
141,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
142,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
143,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
144,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
145,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
146,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
147,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
148,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
149,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
150,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
151,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
152,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
153,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
154,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
155,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
156,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
157,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
158,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
159,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
160,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
161,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
162,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
163,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
164,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
165,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
166,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
167,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
168,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
169,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
170,AVweaMjhByjofQCxx7-_,102 8th Ave,"Local/Organic,Vegan Restaurants,Smoothies and Juices,Vegetarian,Healthy",New York,Liquiteria,40.74056,-74.00171
